invoice_id,supplier_id,store_id,invoice_date,received_date,processed_date,invoice_amount,expected_amount,status,assigned_employee,processing_tat_days,discrepancy_amount,absolute_discrepancy,sla_breach
INV000765,SUP001,ST538,2014-05-20,2014-05-23,2014-05-26,157.5,157.5,Processed,EMP028,3,0.0,0.0,False
INV000766,SUP011,ST347,2014-05-20,2014-05-26,2014-05-27,55.8,55.8,Processed,EMP026,1,0.0,0.0,False
INV000767,SUP012,ST255,2014-05-20,2014-05-24,2014-05-27,11.4,11.4,Processed,EMP010,3,0.0,0.0,False
INV000768,SUP014,ST572,2014-05-20,2014-05-27,2014-05-30,205.66,205.66,Processed,EMP015,3,0.0,0.0,False
INV000769,SUP003,ST518,2014-05-20,2014-05-23,2014-05-28,5.22,5.22,Processed Late,EMP004,5,0.0,0.0,True
INV000770,SUP002,ST504,2014-05-20,2014-05-24,2014-05-27,1454.35,1454.35,Processed,EMP009,3,0.0,0.0,False
INV000771,SUP001,ST520,2014-05-20,2014-05-26,2014-05-27,298.68,298.68,Processed,EMP021,1,0.0,0.0,False
INV000772,SUP004,ST081,2014-05-20,2014-05-26,2014-05-29,14.98,14.98,Processed,EMP016,3,0.0,0.0,False
INV000773,SUP014,ST511,2014-05-20,2014-05-27,2014-05-29,2364.66,2226.2,Processed,EMP008,2,138.46,138.46,False
INV000774,SUP012,ST019,2014-05-20,2014-05-25,2014-05-31,238.05,238.05,Processed Late,EMP029,6,0.0,0.0,True
INV000775,SUP009,ST001,2014-05-20,2014-05-26,2014-05-31,284.4,284.4,Processed Late,EMP007,5,0.0,0.0,True
INV000776,SUP009,ST212,2014-05-20,2014-05-23,2014-05-24,601.84,646.58,Processed,EMP009,1,-44.74,44.74,False
INV000777,SUP014,ST229,2014-05-20,2014-05-23,2014-05-25,248.82,248.82,Processed,EMP013,2,0.0,0.0,False
INV000778,SUP010,ST485,2014-05-20,2014-05-28,2014-06-02,3080.09,3080.09,Processed Late,EMP029,5,0.0,0.0,True
INV000779,SUP013,ST228,2014-05-20,2014-05-28,2014-05-31,33.6,33.6,Processed,EMP018,3,0.0,0.0,False
INV000780,SUP013,ST299,2014-05-20,2014-05-27,2014-05-28,9400.43,9400.43,Processed,EMP030,1,0.0,0.0,False
INV000781,SUP001,ST169,2014-05-20,2014-05-27,2014-06-04,199.68,199.68,Pending / Delayed,EMP017,8,0.0,0.0,True
INV000782,SUP010,ST201,2014-05-20,2014-05-27,2014-05-30,468.6,468.6,Processed,EMP006,3,0.0,0.0,False
INV000783,SUP014,ST196,2014-05-20,2014-05-28,2014-05-30,179.06,179.06,Processed,EMP018,2,0.0,0.0,False
INV000784,SUP011,ST603,2014-05-20,2014-05-28,2014-05-29,105.9,105.9,Processed,EMP004,1,0.0,0.0,False
INV000785,SUP010,ST517,2014-05-20,2014-05-23,2014-05-26,1746.08,1746.08,Processed,EMP027,3,0.0,0.0,False
INV000786,SUP001,ST567,2014-05-20,2014-05-27,2014-05-31,6.96,6.78,Processed Late,EMP012,4,0.18,0.18,True
INV000787,SUP009,ST182,2014-05-20,2014-05-23,2014-05-25,4012.16,4259.4,Processed,EMP022,2,-247.24,247.24,False
INV000788,SUP011,ST615,2014-05-20,2014-05-25,2014-05-31,57.42,57.42,Processed Late,EMP030,6,0.0,0.0,True
INV000789,SUP007,ST624,2014-05-20,2014-05-25,2014-05-27,9210.06,9210.06,Processed,EMP002,2,0.0,0.0,False
INV000790,SUP005,ST464,2014-05-20,2014-05-28,2014-06-01,31.22,31.22,Processed Late,EMP003,4,0.0,0.0,True
INV000791,SUP015,ST525,2014-05-20,2014-05-25,2014-05-26,149.1,149.1,Processed,EMP015,1,0.0,0.0,False
INV000792,SUP012,ST567,2014-05-20,2014-05-25,2014-05-26,528.01,528.01,Processed,EMP015,1,0.0,0.0,False
INV000793,SUP005,ST354,2014-05-20,2014-05-26,2014-05-28,378.72,378.72,Processed,EMP022,2,0.0,0.0,False
INV000794,SUP012,ST331,2014-05-20,2014-05-27,2014-05-28,490.84,490.84,Processed,EMP009,1,0.0,0.0,False
INV000795,SUP010,ST585,2014-05-20,2014-05-27,2014-05-30,200.98,200.98,Processed,EMP003,3,0.0,0.0,False
INV000796,SUP014,ST433,2014-05-20,2014-05-27,2014-05-28,37.37,35.34,Processed,EMP010,1,2.03,2.03,False
INV000797,SUP003,ST055,2014-05-20,2014-05-26,2014-06-03,172.7,172.7,Pending / Delayed,EMP008,8,0.0,0.0,True
INV000798,SUP003,ST294,2014-05-20,2014-05-23,2014-06-04,163.0,163.0,Pending / Delayed,EMP002,12,0.0,0.0,True
INV000799,SUP005,ST209,2014-05-20,2014-05-28,2014-05-30,94.68,94.68,Processed,EMP003,2,0.0,0.0,False
INV000800,SUP002,ST631,2014-05-20,2014-05-28,2014-06-03,49.14,49.14,Processed Late,EMP009,6,0.0,0.0,True
INV000801,SUP009,ST399,2014-06-05,2014-06-10,2014-06-14,21.96,21.96,Processed Late,EMP008,4,0.0,0.0,True
INV000802,SUP001,ST391,2014-06-05,2014-06-09,2014-06-10,24.53,24.53,Processed,EMP020,1,0.0,0.0,False
INV000803,SUP001,ST014,2014-06-05,2014-06-11,2014-06-13,18.5,18.6,Processed,EMP014,2,-0.1,0.1,False
INV000804,SUP015,ST377,2014-06-05,2014-06-10,2014-06-12,2368.77,2385.28,Processed,EMP013,2,-16.51,16.51,False
INV000805,SUP004,ST302,2014-06-05,2014-06-12,2014-06-16,1866.24,1866.24,Processed Late,EMP017,4,0.0,0.0,True
INV000806,SUP003,ST527,2014-06-05,2014-06-11,2014-06-19,864.16,864.16,Pending / Delayed,EMP008,8,0.0,0.0,True
INV000807,SUP009,ST271,2014-06-05,2014-06-13,2014-06-17,7.8,7.8,Processed Late,EMP028,4,0.0,0.0,True
INV000808,SUP001,ST339,2014-06-05,2014-06-09,2014-06-11,6311.03,6403.2,Processed,EMP016,2,-92.17,92.17,False
INV000809,SUP015,ST331,2014-06-05,2014-06-13,2014-06-18,447.6,447.6,Processed Late,EMP011,5,0.0,0.0,True
INV000810,SUP010,ST564,2014-06-05,2014-06-08,2014-06-11,1470.37,1470.37,Processed,EMP019,3,0.0,0.0,False
INV000811,SUP003,ST534,2014-06-05,2014-06-13,2014-06-14,1278.36,1278.36,Processed,EMP018,1,0.0,0.0,False
INV000812,SUP009,ST550,2014-06-05,2014-06-11,2014-06-12,32.04,32.04,Processed,EMP006,1,0.0,0.0,False
INV000813,SUP004,ST340,2014-06-05,2014-06-13,2014-06-14,44.33,44.33,Processed,EMP021,1,0.0,0.0,False
INV000814,SUP013,ST544,2014-06-05,2014-06-12,2014-06-17,605.22,605.22,Processed Late,EMP010,5,0.0,0.0,True
INV000815,SUP006,ST457,2014-06-05,2014-06-13,2014-06-15,78.7,84.14,Processed,EMP018,2,-5.44,5.44,False
INV000816,SUP011,ST329,2014-06-05,2014-06-08,2014-06-11,29.88,29.88,Processed,EMP030,3,0.0,0.0,False
INV000817,SUP009,ST290,2014-06-05,2014-06-09,2014-06-11,1231.05,1231.05,Processed,EMP011,2,0.0,0.0,False
INV000818,SUP009,ST457,2014-06-05,2014-06-11,2014-06-16,250.64,250.64,Processed Late,EMP030,5,0.0,0.0,True
INV000819,SUP004,ST329,2014-06-05,2014-06-11,2014-06-12,40.48,40.48,Processed,EMP002,1,0.0,0.0,False
INV000820,SUP013,ST551,2014-06-05,2014-06-09,2014-06-10,130.85,130.85,Processed,EMP024,1,0.0,0.0,False
INV000821,SUP011,ST219,2014-06-05,2014-06-08,2014-06-10,6.24,6.24,Processed,EMP017,2,0.0,0.0,False
INV000822,SUP014,ST446,2014-06-05,2014-06-08,2014-06-16,51.55,51.55,Pending / Delayed,EMP012,8,0.0,0.0,True
INV000823,SUP012,ST340,2014-06-05,2014-06-11,2014-06-12,47.52,47.52,Processed,EMP021,1,0.0,0.0,False
INV000824,SUP013,ST258,2014-06-05,2014-06-08,2014-06-14,12.64,12.64,Processed Late,EMP028,6,0.0,0.0,True
INV000825,SUP015,ST265,2014-06-05,2014-06-13,2014-06-15,54.0,54.0,Processed,EMP018,2,0.0,0.0,False
INV000826,SUP007,ST324,2014-06-05,2014-06-09,2014-06-12,61.11,63.68,Processed,EMP011,3,-2.57,2.57,False
INV000827,SUP011,ST065,2014-06-05,2014-06-08,2014-06-09,49.65,49.65,Processed,EMP024,1,0.0,0.0,False
INV000828,SUP009,ST109,2014-06-05,2014-06-08,2014-06-14,22.12,22.12,Processed Late,EMP003,6,0.0,0.0,True
INV000829,SUP005,ST449,2014-06-05,2014-06-13,2014-06-14,1546.82,1546.82,Processed,EMP017,1,0.0,0.0,False
INV000830,SUP009,ST226,2014-06-05,2014-06-09,2014-06-10,5.78,5.78,Processed,EMP022,1,0.0,0.0,False
INV000831,SUP014,ST559,2014-06-05,2014-06-09,2014-06-12,502.88,502.88,Processed,EMP003,3,0.0,0.0,False
INV000832,SUP015,ST383,2014-06-05,2014-06-13,2014-06-16,38.46,38.46,Processed,EMP012,3,0.0,0.0,False
INV000833,SUP001,ST006,2014-06-05,2014-06-10,2014-06-11,2349.16,2349.16,Processed,EMP022,1,0.0,0.0,False
INV000834,SUP002,ST313,2014-06-05,2014-06-09,2014-06-10,373.94,373.94,Processed,EMP022,1,0.0,0.0,False
INV000835,SUP015,ST525,2014-06-05,2014-06-08,2014-06-13,94.51,94.51,Processed Late,EMP013,5,0.0,0.0,True
INV000836,SUP014,ST259,2014-06-05,2014-06-08,2014-06-11,1475.71,1484.98,Processed,EMP026,3,-9.27,9.27,False
INV000837,SUP010,ST056,2014-06-05,2014-06-11,2014-06-12,29.82,29.82,Processed,EMP013,1,0.0,0.0,False
INV000838,SUP011,ST069,2014-06-05,2014-06-11,2014-06-12,203.49,203.49,Processed,EMP019,1,0.0,0.0,False
INV000839,SUP008,ST339,2014-06-05,2014-06-09,2014-06-10,140.4,140.4,Processed,EMP013,1,0.0,0.0,False
INV000840,SUP010,ST072,2014-06-05,2014-06-08,2014-06-11,1831.68,1831.68,Processed,EMP021,3,0.0,0.0,False
INV000841,SUP010,ST314,2014-06-05,2014-06-10,2014-06-15,29.07,29.07,Processed Late,EMP026,5,0.0,0.0,True
INV000842,SUP013,ST324,2014-06-05,2014-06-08,2014-06-11,218.24,222.4,Processed,EMP026,3,-4.16,4.16,False
INV000843,SUP013,ST227,2014-06-05,2014-06-12,2014-06-23,28.42,28.42,Pending / Delayed,EMP027,11,0.0,0.0,True
INV000844,SUP012,ST340,2014-06-05,2014-06-08,2014-06-13,2038.66,2038.66,Processed Late,EMP023,5,0.0,0.0,True
INV000845,SUP005,ST499,2014-06-05,2014-06-11,2014-06-14,82.08,82.08,Processed,EMP022,3,0.0,0.0,False
INV000846,SUP002,ST288,2014-06-05,2014-06-12,2014-06-13,24.29,24.29,Processed,EMP029,1,0.0,0.0,False
INV000847,SUP015,ST079,2014-06-05,2014-06-10,2014-06-12,415.52,415.52,Processed,EMP005,2,0.0,0.0,False
INV000848,SUP014,ST596,2014-06-05,2014-06-08,2014-06-10,82.08,82.08,Processed,EMP007,2,0.0,0.0,False
INV000849,SUP001,ST565,2014-06-05,2014-06-12,2014-06-19,23.0,23.0,Pending / Delayed,EMP012,7,0.0,0.0,True
INV000850,SUP013,ST153,2014-06-05,2014-06-09,2014-06-12,27.74,27.74,Processed,EMP028,3,0.0,0.0,False
INV000851,SUP010,ST298,2014-06-05,2014-06-08,2014-06-19,55.08,55.08,Pending / Delayed,EMP002,11,0.0,0.0,True
INV000852,SUP007,ST373,2014-06-05,2014-06-11,2014-06-15,570.78,570.78,Processed Late,EMP023,4,0.0,0.0,True
INV000853,SUP013,ST629,2014-06-05,2014-06-09,2014-06-12,201.24,201.24,Processed,EMP003,3,0.0,0.0,False
INV000854,SUP003,ST184,2014-06-05,2014-06-13,2014-06-16,19.44,19.44,Processed,EMP013,3,0.0,0.0,False
INV000855,SUP008,ST368,2014-06-05,2014-06-13,2014-06-14,8.04,8.04,Processed,EMP017,1,0.0,0.0,False
INV000856,SUP005,ST379,2014-06-05,2014-06-12,2014-06-17,36.89,36.89,Processed Late,EMP029,5,0.0,0.0,True
INV000857,SUP013,ST370,2014-06-05,2014-06-12,2014-06-13,27.92,27.92,Processed,EMP001,1,0.0,0.0,False
INV000858,SUP001,ST332,2014-06-05,2014-06-08,2014-06-11,3325.76,3325.76,Processed,EMP010,3,0.0,0.0,False
INV000859,SUP005,ST270,2014-06-05,2014-06-11,2014-06-12,68.56,64.26,Processed,EMP027,1,4.3,4.3,False
INV000860,SUP011,ST388,2014-06-05,2014-06-10,2014-06-19,318.6,318.6,Pending / Delayed,EMP024,9,0.0,0.0,True
INV000861,SUP007,ST229,2014-06-05,2014-06-08,2014-06-15,7.91,7.8,Pending / Delayed,EMP001,7,0.11,0.11,True
INV000862,SUP006,ST499,2014-06-05,2014-06-12,2014-06-21,377.65,377.65,Pending / Delayed,EMP010,9,0.0,0.0,True
INV000863,SUP003,ST451,2014-06-05,2014-06-13,2014-06-14,112.76,112.76,Processed,EMP019,1,0.0,0.0,False
INV000864,SUP005,ST217,2014-06-05,2014-06-10,2014-06-11,13.0,13.0,Processed,EMP024,1,0.0,0.0,False
INV000865,SUP012,ST122,2014-06-05,2014-06-13,2014-06-18,19.74,19.74,Processed Late,EMP004,5,0.0,0.0,True
INV000866,SUP008,ST491,2014-06-05,2014-06-13,2014-06-19,205.68,205.68,Processed Late,EMP002,6,0.0,0.0,True
INV000867,SUP014,ST421,2014-06-05,2014-06-13,2014-06-15,30.0,30.0,Processed,EMP009,2,0.0,0.0,False
INV000868,SUP010,ST165,2014-06-05,2014-06-09,2014-06-14,47.31,47.31,Processed Late,EMP016,5,0.0,0.0,True
INV000869,SUP010,ST151,2014-06-05,2014-06-10,2014-06-11,20.34,20.34,Processed,EMP019,1,0.0,0.0,False
INV000870,SUP009,ST416,2014-06-05,2014-06-13,2014-06-16,27.05,26.2,Processed,EMP022,3,0.85,0.85,False
INV000871,SUP012,ST291,2014-06-05,2014-06-08,2014-06-11,98.0,98.0,Processed,EMP029,3,0.0,0.0,False
INV000872,SUP008,ST494,2014-06-05,2014-06-09,2014-06-11,365.6,365.6,Processed,EMP014,2,0.0,0.0,False
INV000873,SUP013,ST597,2014-06-05,2014-06-09,2014-06-11,51.6,51.6,Processed,EMP010,2,0.0,0.0,False
INV000874,SUP012,ST351,2014-06-05,2014-06-10,2014-06-14,1156.68,1156.68,Processed Late,EMP002,4,0.0,0.0,True
INV000875,SUP007,ST395,2014-06-05,2014-06-13,2014-06-18,2489.6,2489.6,Processed Late,EMP008,5,0.0,0.0,True
INV000876,SUP014,ST517,2014-06-05,2014-06-11,2014-06-16,51.74,54.26,Processed Late,EMP009,5,-2.52,2.52,True
INV000877,SUP003,ST488,2014-06-05,2014-06-10,2014-06-14,308.76,308.76,Processed Late,EMP022,4,0.0,0.0,True
INV000878,SUP009,ST516,2014-06-05,2014-06-11,2014-06-12,463.41,463.41,Processed,EMP008,1,0.0,0.0,False
INV000879,SUP015,ST618,2014-06-05,2014-06-11,2014-06-14,2251.14,2251.14,Processed,EMP008,3,0.0,0.0,False
INV000880,SUP013,ST442,2014-06-05,2014-06-11,2014-06-14,5.08,5.08,Processed,EMP024,3,0.0,0.0,False
INV000881,SUP012,ST543,2014-06-20,2014-06-28,2014-06-30,39.13,39.13,Processed,EMP018,2,0.0,0.0,False
INV000882,SUP007,ST359,2014-06-20,2014-06-23,2014-06-24,355.47,355.47,Processed,EMP004,1,0.0,0.0,False
INV000883,SUP003,ST261,2014-06-20,2014-06-25,2014-06-27,143.4,143.4,Processed,EMP015,2,0.0,0.0,False
INV000884,SUP002,ST291,2014-06-20,2014-06-24,2014-06-25,9.09,9.09,Processed,EMP018,1,0.0,0.0,False
INV000885,SUP001,ST008,2014-06-20,2014-06-27,2014-07-06,43.05,43.05,Pending / Delayed,EMP008,9,0.0,0.0,True
INV000886,SUP007,ST211,2014-06-20,2014-06-27,2014-07-03,427.2,427.2,Processed Late,EMP022,6,0.0,0.0,True
INV000887,SUP007,ST600,2014-06-20,2014-06-23,2014-06-29,172.51,172.51,Processed Late,EMP020,6,0.0,0.0,True
INV000888,SUP006,ST627,2014-06-20,2014-06-26,2014-06-27,2879.07,2879.07,Processed,EMP002,1,0.0,0.0,False
INV000889,SUP007,ST566,2014-06-20,2014-06-24,2014-06-27,2310.28,2310.28,Processed,EMP006,3,0.0,0.0,False
INV000890,SUP009,ST496,2014-06-20,2014-06-27,2014-06-28,55.72,55.72,Processed,EMP019,1,0.0,0.0,False
INV000891,SUP012,ST408,2014-06-20,2014-06-23,2014-06-27,595.76,589.0,Processed Late,EMP028,4,6.76,6.76,True
INV000892,SUP008,ST166,2014-06-20,2014-06-23,2014-06-25,8.7,8.7,Processed,EMP011,2,0.0,0.0,False
INV000893,SUP006,ST564,2014-06-20,2014-06-28,2014-06-29,111.06,111.06,Processed,EMP025,1,0.0,0.0,False
INV000894,SUP011,ST006,2014-06-20,2014-06-23,2014-06-24,156.6,156.6,Processed,EMP010,1,0.0,0.0,False
INV000895,SUP010,ST446,2014-06-20,2014-06-26,2014-06-28,1000.74,1000.74,Processed,EMP018,2,0.0,0.0,False
INV000896,SUP002,ST624,2014-06-20,2014-06-26,2014-06-30,59.9,59.9,Processed Late,EMP011,4,0.0,0.0,True
INV000897,SUP007,ST629,2014-06-20,2014-06-28,2014-06-30,2426.34,2426.34,Processed,EMP023,2,0.0,0.0,False
INV000898,SUP014,ST180,2014-06-20,2014-06-25,2014-06-27,455.34,455.34,Processed,EMP009,2,0.0,0.0,False
INV000899,SUP011,ST531,2014-06-20,2014-06-26,2014-07-02,15.6,15.6,Processed Late,EMP029,6,0.0,0.0,True
INV000900,SUP009,ST529,2014-06-20,2014-06-23,2014-06-27,5.1,5.1,Processed Late,EMP020,4,0.0,0.0,True
INV000901,SUP006,ST245,2014-06-20,2014-06-23,2014-06-28,20.09,20.09,Processed Late,EMP015,5,0.0,0.0,True
INV000902,SUP013,ST410,2014-06-20,2014-06-27,2014-06-29,15.56,15.56,Processed,EMP018,2,0.0,0.0,False
INV000903,SUP004,ST531,2014-06-20,2014-06-27,2014-06-29,21.0,21.0,Processed,EMP002,2,0.0,0.0,False
INV000904,SUP009,ST292,2014-06-20,2014-06-27,2014-06-28,570.12,570.12,Processed,EMP010,1,0.0,0.0,False
INV000905,SUP014,ST284,2014-06-20,2014-06-26,2014-07-02,89.18,89.18,Processed Late,EMP006,6,0.0,0.0,True
INV000906,SUP007,ST589,2014-06-20,2014-06-27,2014-07-03,18.08,18.08,Processed Late,EMP003,6,0.0,0.0,True
INV000907,SUP002,ST573,2014-06-20,2014-06-27,2014-07-07,92.89,92.89,Pending / Delayed,EMP010,10,0.0,0.0,True
INV000908,SUP002,ST526,2014-06-20,2014-06-24,2014-06-25,25.85,25.85,Processed,EMP009,1,0.0,0.0,False
INV000909,SUP008,ST387,2014-06-20,2014-06-24,2014-06-27,43.2,43.2,Processed,EMP008,3,0.0,0.0,False
INV000910,SUP013,ST470,2014-06-20,2014-06-26,2014-06-30,17.1,17.1,Processed Late,EMP023,4,0.0,0.0,True
INV000911,SUP005,ST070,2014-06-20,2014-06-27,2014-07-04,6.72,6.72,Pending / Delayed,EMP005,7,0.0,0.0,True
INV000912,SUP004,ST324,2014-06-20,2014-06-23,2014-06-25,18.18,18.18,Processed,EMP023,2,0.0,0.0,False
INV000913,SUP012,ST270,2014-06-20,2014-06-25,2014-07-02,2905.74,2905.74,Pending / Delayed,EMP007,7,0.0,0.0,True
INV000914,SUP012,ST351,2014-06-20,2014-06-28,2014-06-30,18.16,18.16,Processed,EMP015,2,0.0,0.0,False
INV000915,SUP006,ST224,2014-06-20,2014-06-23,2014-06-26,42.42,42.42,Processed,EMP019,3,0.0,0.0,False
INV000916,SUP011,ST195,2014-06-20,2014-06-27,2014-07-04,902.09,902.09,Pending / Delayed,EMP027,7,0.0,0.0,True
INV000917,SUP004,ST272,2014-06-20,2014-06-27,2014-07-03,54.96,54.96,Processed Late,EMP008,6,0.0,0.0,True
INV000918,SUP014,ST365,2014-06-20,2014-06-25,2014-06-28,39.04,39.04,Processed,EMP004,3,0.0,0.0,False
INV000919,SUP002,ST505,2014-06-20,2014-06-26,2014-06-27,17.9,17.9,Processed,EMP018,1,0.0,0.0,False
INV000920,SUP014,ST494,2014-06-20,2014-06-25,2014-06-28,337.06,337.06,Processed,EMP001,3,0.0,0.0,False
INV000921,SUP015,ST589,2014-06-20,2014-06-28,2014-06-30,96.24,96.24,Processed,EMP018,2,0.0,0.0,False
INV000922,SUP015,ST524,2014-06-20,2014-06-28,2014-07-03,25.9,25.9,Processed Late,EMP022,5,0.0,0.0,True
INV000923,SUP003,ST056,2014-06-20,2014-06-25,2014-06-27,207.58,197.55,Processed,EMP007,2,10.03,10.03,False
INV000924,SUP009,ST034,2014-06-20,2014-06-26,2014-06-30,34.8,34.8,Processed Late,EMP019,4,0.0,0.0,True
INV000925,SUP013,ST179,2014-06-20,2014-06-24,2014-06-29,5826.24,5826.24,Processed Late,EMP027,5,0.0,0.0,True
INV000926,SUP012,ST009,2014-06-20,2014-06-25,2014-06-26,207.72,207.72,Processed,EMP026,1,0.0,0.0,False
INV000927,SUP002,ST334,2014-06-20,2014-06-24,2014-07-04,108.4,108.4,Pending / Delayed,EMP003,10,0.0,0.0,True
INV000928,SUP005,ST243,2014-06-20,2014-06-28,2014-06-30,451.6,451.6,Processed,EMP030,2,0.0,0.0,False
INV000929,SUP008,ST435,2014-06-20,2014-06-23,2014-06-25,39.36,39.36,Processed,EMP021,2,0.0,0.0,False
INV000930,SUP007,ST287,2014-06-20,2014-06-28,2014-07-01,966.29,966.29,Processed,EMP013,3,0.0,0.0,False
INV000931,SUP010,ST235,2014-06-20,2014-06-27,2014-07-01,44.12,46.4,Processed Late,EMP006,4,-2.28,2.28,True
INV000932,SUP009,ST443,2014-06-20,2014-06-24,2014-06-25,956.02,1030.1,Processed,EMP021,1,-74.08,74.08,False
INV000933,SUP012,ST154,2014-06-20,2014-06-25,2014-06-27,85.56,85.56,Processed,EMP007,2,0.0,0.0,False
INV000934,SUP008,ST138,2014-06-20,2014-06-28,2014-07-02,60.38,60.38,Processed Late,EMP017,4,0.0,0.0,True
INV000935,SUP005,ST257,2014-06-20,2014-06-25,2014-06-27,123.6,123.6,Processed,EMP024,2,0.0,0.0,False
INV000936,SUP002,ST168,2014-06-20,2014-06-27,2014-06-29,46.6,46.6,Processed,EMP026,2,0.0,0.0,False
INV000937,SUP011,ST099,2014-06-20,2014-06-28,2014-06-29,34.3,34.3,Processed,EMP030,1,0.0,0.0,False
INV000938,SUP006,ST574,2014-06-20,2014-06-26,2014-06-30,86.73,82.08,Processed Late,EMP001,4,4.65,4.65,True
INV000939,SUP007,ST125,2014-06-20,2014-06-24,2014-06-29,202.5,202.5,Processed Late,EMP025,5,0.0,0.0,True
INV000940,SUP011,ST552,2014-06-20,2014-06-28,2014-07-01,16.72,16.72,Processed,EMP024,3,0.0,0.0,False
INV000941,SUP011,ST523,2014-06-20,2014-06-23,2014-06-24,21.89,21.89,Processed,EMP022,1,0.0,0.0,False
INV000942,SUP007,ST629,2014-06-20,2014-06-27,2014-06-30,73.28,73.28,Processed,EMP024,3,0.0,0.0,False
INV000943,SUP011,ST346,2014-06-20,2014-06-25,2014-06-30,1724.28,1724.28,Processed Late,EMP008,5,0.0,0.0,True
INV000944,SUP015,ST074,2014-06-20,2014-06-26,2014-07-01,50.8,50.8,Processed Late,EMP016,5,0.0,0.0,True
INV000945,SUP006,ST299,2014-06-20,2014-06-25,2014-06-28,91.92,91.92,Processed,EMP011,3,0.0,0.0,False
INV000946,SUP008,ST372,2014-06-20,2014-06-27,2014-06-30,184.38,184.38,Processed,EMP006,3,0.0,0.0,False
INV000947,SUP003,ST024,2014-06-20,2014-06-28,2014-07-04,20.64,20.64,Processed Late,EMP012,6,0.0,0.0,True
INV000948,SUP012,ST082,2014-06-20,2014-06-28,2014-07-01,31.32,31.32,Processed,EMP005,3,0.0,0.0,False
INV000949,SUP002,ST485,2014-06-20,2014-06-23,2014-06-25,2287.6,2287.6,Processed,EMP007,2,0.0,0.0,False
INV000950,SUP009,ST086,2014-06-20,2014-06-28,2014-07-01,78.0,78.0,Processed,EMP025,3,0.0,0.0,False
INV000951,SUP015,ST400,2014-06-20,2014-06-28,2014-07-02,620.46,620.46,Processed Late,EMP017,4,0.0,0.0,True
INV000952,SUP008,ST130,2014-06-20,2014-06-24,2014-06-25,2822.94,2822.94,Processed,EMP025,1,0.0,0.0,False
INV000953,SUP011,ST366,2014-06-20,2014-06-27,2014-06-28,371.21,371.21,Processed,EMP004,1,0.0,0.0,False
INV000954,SUP014,ST554,2014-06-20,2014-06-28,2014-06-30,259.82,259.93,Processed,EMP023,2,-0.11,0.11,False
INV000955,SUP012,ST553,2014-06-20,2014-06-26,2014-06-29,29.92,29.92,Processed,EMP028,3,0.0,0.0,False
INV000956,SUP011,ST578,2014-06-20,2014-06-27,2014-06-30,86.72,86.72,Processed,EMP019,3,0.0,0.0,False
INV000957,SUP006,ST494,2014-06-20,2014-06-24,2014-06-26,41.8,41.8,Processed,EMP004,2,0.0,0.0,False
INV000958,SUP006,ST423,2014-06-20,2014-06-28,2014-06-29,7.68,7.68,Processed,EMP015,1,0.0,0.0,False
INV000959,SUP009,ST140,2014-06-20,2014-06-28,2014-06-29,873.62,873.62,Processed,EMP025,1,0.0,0.0,False
INV000960,SUP012,ST504,2014-06-20,2014-06-26,2014-06-29,2718.81,2718.81,Processed,EMP023,3,0.0,0.0,False
INV000961,SUP013,ST300,2014-07-05,2014-07-09,2014-07-15,8.94,8.94,Processed Late,EMP024,6,0.0,0.0,True
INV000962,SUP004,ST422,2014-07-05,2014-07-08,2014-07-10,157.0,157.0,Processed,EMP014,2,0.0,0.0,False
INV000963,SUP012,ST400,2014-07-05,2014-07-11,2014-07-13,357.98,357.98,Processed,EMP029,2,0.0,0.0,False
INV000964,SUP011,ST246,2014-07-05,2014-07-12,2014-07-17,150.3,150.3,Processed Late,EMP001,5,0.0,0.0,True
INV000965,SUP012,ST545,2014-07-05,2014-07-08,2014-07-11,238.1,238.1,Processed,EMP018,3,0.0,0.0,False
INV000966,SUP003,ST140,2014-07-05,2014-07-08,2014-07-09,33.2,33.2,Processed,EMP030,1,0.0,0.0,False
INV000967,SUP005,ST504,2014-07-05,2014-07-13,2014-07-14,34.56,34.56,Processed,EMP020,1,0.0,0.0,False
INV000968,SUP009,ST023,2014-07-05,2014-07-09,2014-07-11,42.06,42.06,Processed,EMP014,2,0.0,0.0,False
INV000969,SUP012,ST449,2014-07-05,2014-07-12,2014-07-20,1460.03,1460.03,Pending / Delayed,EMP022,8,0.0,0.0,True
INV000970,SUP008,ST223,2014-07-05,2014-07-10,2014-07-11,72.48,72.48,Processed,EMP001,1,0.0,0.0,False
INV000971,SUP008,ST381,2014-07-05,2014-07-11,2014-07-20,39.93,39.93,Pending / Delayed,EMP024,9,0.0,0.0,True
INV000972,SUP014,ST150,2014-07-05,2014-07-13,2014-07-14,25.75,25.95,Processed,EMP004,1,-0.2,0.2,False
INV000973,SUP008,ST186,2014-07-05,2014-07-12,2014-07-13,1408.26,1408.26,Processed,EMP012,1,0.0,0.0,False
INV000974,SUP014,ST013,2014-07-05,2014-07-09,2014-07-11,29.5,29.5,Processed,EMP030,2,0.0,0.0,False
INV000975,SUP008,ST254,2014-07-05,2014-07-11,2014-07-12,1063.53,1063.53,Processed,EMP018,1,0.0,0.0,False
INV000976,SUP002,ST534,2014-07-05,2014-07-12,2014-07-13,1326.08,1326.08,Processed,EMP001,1,0.0,0.0,False
