purchase_id,purchase_date,store_id,supplier_id,product_id,quantity,unit_cost,expected_delivery,actual_delivery,delivery_status,purchase_value
PUR001323,2014-09-05,ST280,SUP001,OFF-BI-10001757,6,2.49,2014-09-10,2014-09-12,Late,14.940000000000001
PUR001324,2014-09-05,ST543,SUP005,OFF-PA-10003657,13,2.14,2014-09-08,2014-09-11,Late,27.82
PUR001325,2014-09-05,ST097,SUP003,FUR-FU-10004864,8,32.02,2014-09-12,2014-09-17,Late,256.16
PUR001326,2014-09-05,ST324,SUP014,TEC-AC-10002942,7,57.77,2014-09-10,2014-09-11,Late,404.39000000000004
PUR001327,2014-09-05,ST361,SUP010,OFF-LA-10003720,13,1.8,2014-09-09,2014-09-08,Early,23.400000000000002
PUR001328,2014-09-05,ST497,SUP006,OFF-AP-10000026,6,43.45,2014-09-11,2014-09-12,Late,260.70000000000005
PUR001329,2014-09-05,ST516,SUP003,FUR-CH-10002017,7,17.66,2014-09-09,2014-09-14,Late,123.62
PUR001330,2014-09-05,ST629,SUP009,OFF-BI-10003910,8,4.49,2014-09-12,2014-09-17,Late,35.92
PUR001331,2014-09-05,ST117,SUP012,OFF-LA-10002787,19,2.03,2014-09-11,2014-09-13,Late,38.56999999999999
PUR001332,2014-09-05,ST018,SUP003,OFF-LA-10002312,4,6.83,2014-09-11,2014-09-12,Late,27.32
PUR001333,2014-09-05,ST453,SUP003,FUR-TA-10000198,11,491.95,2014-09-12,2014-09-15,Late,5411.45
PUR001334,2014-09-05,ST030,SUP005,OFF-AR-10003478,12,4.56,2014-09-08,2014-09-08,On Time,54.72
PUR001335,2014-09-05,ST233,SUP003,OFF-SU-10000157,6,125.27,2014-09-10,2014-09-10,On Time,751.62
PUR001336,2014-09-05,ST436,SUP002,OFF-LA-10002195,8,1.48,2014-09-08,2014-09-07,Early,11.84
PUR001337,2014-09-05,ST442,SUP013,OFF-PA-10001970,2,17.5,2014-09-08,2014-09-08,On Time,35.0
PUR001338,2014-09-05,ST526,SUP011,OFF-BI-10001097,5,2.88,2014-09-12,2014-09-11,Early,14.399999999999999
PUR001339,2014-09-05,ST045,SUP005,FUR-FU-10003806,17,125.84,2014-09-08,2014-09-09,Late,2139.28
PUR001340,2014-09-05,ST127,SUP013,OFF-FA-10000936,2,1.9,2014-09-12,2014-09-12,On Time,3.8
PUR001341,2014-09-05,ST360,SUP003,TEC-PH-10001795,20,396.95,2014-09-08,2014-09-07,Early,7939.0
PUR001342,2014-09-05,ST594,SUP005,OFF-AP-10001058,6,221.38,2014-09-10,2014-09-11,Late,1328.28
PUR001343,2014-09-05,ST628,SUP013,FUR-CH-10004875,7,55.65,2014-09-09,2014-09-12,Late,389.55
PUR001344,2014-09-05,ST593,SUP014,OFF-AP-10002892,20,14.7,2014-09-08,2014-09-11,Late,294.0
PUR001345,2014-09-05,ST176,SUP005,FUR-FU-10000222,8,22.7,2014-09-12,2014-09-11,Early,181.6
PUR001346,2014-09-05,ST517,SUP015,FUR-CH-10001146,5,49.45,2014-09-11,2014-09-12,Late,247.25
PUR001347,2014-09-05,ST110,SUP011,OFF-BI-10002897,20,1.75,2014-09-09,2014-09-14,Late,35.0
PUR001348,2014-09-05,ST220,SUP007,TEC-PH-10004922,13,55.08,2014-09-12,2014-09-12,On Time,716.04
PUR001349,2014-09-05,ST127,SUP006,OFF-AP-10000390,15,41.63,2014-09-11,2014-09-10,Early,624.45
PUR001350,2014-09-05,ST370,SUP013,OFF-AP-10004868,18,5.26,2014-09-10,2014-09-13,Late,94.67999999999999
PUR001351,2014-09-05,ST119,SUP008,TEC-AC-10002399,3,11.85,2014-09-11,2014-09-12,Late,35.55
PUR001352,2014-09-05,ST455,SUP005,OFF-PA-10000659,16,7.31,2014-09-09,2014-09-12,Late,116.96
PUR001353,2014-09-05,ST439,SUP014,TEC-AC-10001956,15,36.76,2014-09-09,2014-09-14,Late,551.4
PUR001354,2014-09-05,ST488,SUP013,FUR-CH-10004289,4,85.95,2014-09-10,2014-09-10,On Time,343.8
PUR001355,2014-09-05,ST108,SUP008,TEC-AC-10000474,2,73.13,2014-09-11,2014-09-13,Late,146.26
PUR001356,2014-09-05,ST123,SUP002,OFF-PA-10001457,18,8.38,2014-09-09,2014-09-11,Late,150.84
PUR001357,2014-09-05,ST173,SUP002,OFF-PA-10004665,14,6.94,2014-09-08,2014-09-09,Late,97.16000000000001
PUR001358,2014-09-05,ST414,SUP010,OFF-ST-10002352,8,5.71,2014-09-08,2014-09-08,On Time,45.68
PUR001359,2014-09-05,ST596,SUP005,FUR-CH-10003535,15,52.89,2014-09-12,2014-09-13,Late,793.35
PUR001360,2014-09-05,ST618,SUP011,OFF-AR-10002833,14,1.29,2014-09-11,2014-09-13,Late,18.060000000000002
PUR001361,2014-09-20,ST466,SUP013,OFF-SU-10003002,18,2.34,2014-09-23,2014-09-22,Early,42.12
PUR001362,2014-09-20,ST138,SUP004,OFF-AR-10003251,10,1.66,2014-09-23,2014-09-22,Early,16.599999999999998
PUR001363,2014-09-20,ST028,SUP008,FUR-FU-10000206,3,1.64,2014-09-24,2014-09-26,Late,4.92
PUR001364,2014-09-20,ST099,SUP010,TEC-PH-10001530,12,214.46,2014-09-23,2014-09-27,Late,2573.52
PUR001365,2014-09-20,ST478,SUP013,OFF-PA-10001019,18,11.16,2014-09-24,2014-09-25,Late,200.88
PUR001366,2014-09-20,ST556,SUP005,FUR-FU-10004963,17,5.07,2014-09-25,2014-09-30,Late,86.19
PUR001367,2014-09-20,ST033,SUP013,OFF-AP-10003057,19,169.54,2014-09-26,2014-09-25,Early,3221.2599999999998
PUR001368,2014-09-20,ST386,SUP014,OFF-SU-10002189,14,3.89,2014-09-26,2014-09-28,Late,54.46
PUR001369,2014-09-20,ST311,SUP009,OFF-ST-10000025,3,81.32,2014-09-24,2014-09-26,Late,243.95999999999998
PUR001370,2014-09-20,ST399,SUP012,TEC-PH-10002834,15,125.12,2014-09-26,2014-10-01,Late,1876.8000000000002
PUR001371,2014-09-20,ST568,SUP008,TEC-PH-10001580,5,99.89,2014-09-27,2014-09-30,Late,499.45
PUR001372,2014-09-20,ST161,SUP014,FUR-FU-10000076,17,11.33,2014-09-27,2014-09-26,Early,192.61
PUR001373,2014-09-20,ST387,SUP010,OFF-BI-10000632,14,22.33,2014-09-27,2014-10-01,Late,312.62
PUR001374,2014-09-20,ST329,SUP005,OFF-AP-10003040,13,26.2,2014-09-23,2014-09-22,Early,340.59999999999997
PUR001375,2014-09-20,ST376,SUP014,OFF-AR-10003478,20,4.44,2014-09-25,2014-09-30,Late,88.80000000000001
PUR001376,2014-09-20,ST350,SUP015,FUR-CH-10002880,20,99.1,2014-09-26,2014-09-25,Early,1982.0
PUR001377,2014-09-20,ST422,SUP006,OFF-PA-10002986,15,3.37,2014-09-25,2014-09-24,Early,50.550000000000004
PUR001378,2014-09-20,ST320,SUP011,FUR-FU-10003096,9,4.11,2014-09-27,2014-09-26,Early,36.99
PUR001379,2014-09-20,ST346,SUP002,OFF-SU-10004661,4,6.75,2014-09-24,2014-09-23,Early,27.0
PUR001380,2014-09-20,ST433,SUP008,FUR-TA-10003008,19,153.3,2014-09-27,2014-09-30,Late,2912.7000000000003
PUR001381,2014-09-20,ST481,SUP012,OFF-ST-10002406,15,10.28,2014-09-27,2014-09-26,Early,154.2
PUR001382,2014-09-20,ST331,SUP007,OFF-SU-10000898,12,9.63,2014-09-27,2014-09-26,Early,115.56
PUR001383,2014-09-20,ST211,SUP011,TEC-PH-10003931,17,41.39,2014-09-25,2014-09-27,Late,703.63
PUR001384,2014-09-20,ST348,SUP011,OFF-SU-10004664,18,6.14,2014-09-24,2014-09-27,Late,110.52
PUR001385,2014-09-20,ST207,SUP007,FUR-BO-10000711,11,50.4,2014-09-26,2014-09-30,Late,554.4
PUR001386,2014-09-20,ST220,SUP009,FUR-FU-10004090,4,15.91,2014-09-25,2014-09-26,Late,63.64
PUR001387,2014-09-20,ST412,SUP010,OFF-LA-10001317,3,1.57,2014-09-24,2014-09-27,Late,4.71
PUR001388,2014-09-20,ST098,SUP010,TEC-PH-10002922,4,123.44,2014-09-27,2014-09-28,Late,493.76
PUR001389,2014-09-20,ST544,SUP013,FUR-FU-10002597,10,2.62,2014-09-26,2014-09-28,Late,26.200000000000003
PUR001390,2014-09-20,ST310,SUP002,OFF-BI-10000343,8,2.52,2014-09-27,2014-10-02,Late,20.16
PUR001391,2014-09-20,ST321,SUP009,OFF-BI-10004233,11,8.2,2014-09-24,2014-09-26,Late,90.19999999999999
PUR001392,2014-09-20,ST465,SUP009,OFF-BI-10003355,14,2.46,2014-09-27,2014-09-27,On Time,34.44
PUR001393,2014-09-20,ST192,SUP009,OFF-EN-10001509,2,1.11,2014-09-27,2014-09-29,Late,2.22
PUR001394,2014-09-20,ST479,SUP014,OFF-AR-10004042,8,13.18,2014-09-25,2014-09-29,Late,105.44
PUR001395,2014-09-20,ST445,SUP014,FUR-CH-10001708,19,118.26,2014-09-27,2014-10-01,Late,2246.94
PUR001396,2014-09-20,ST474,SUP006,OFF-LA-10003148,3,3.42,2014-09-24,2014-09-24,On Time,10.26
PUR001397,2014-09-20,ST308,SUP013,OFF-FA-10000735,6,1.69,2014-09-26,2014-09-28,Late,10.14
PUR001398,2014-09-20,ST066,SUP015,OFF-BI-10000301,12,3.47,2014-09-24,2014-09-29,Late,41.64
PUR001399,2014-09-20,ST165,SUP005,FUR-TA-10000617,15,169.22,2014-09-25,2014-09-29,Late,2538.3
PUR001400,2014-09-20,ST154,SUP002,OFF-AP-10004980,9,22.7,2014-09-24,2014-09-23,Early,204.29999999999998
PUR001401,2014-09-20,ST476,SUP005,OFF-LA-10000121,9,3.6,2014-09-26,2014-09-29,Late,32.4
PUR001402,2014-09-20,ST038,SUP015,TEC-PH-10002185,15,3.76,2014-09-24,2014-09-24,On Time,56.4
PUR001403,2014-09-20,ST285,SUP005,OFF-BI-10001249,10,3.19,2014-09-27,2014-09-27,On Time,31.9
PUR001404,2014-09-20,ST021,SUP008,OFF-ST-10003455,3,12.54,2014-09-23,2014-09-28,Late,37.62
PUR001405,2014-09-20,ST066,SUP005,OFF-LA-10004544,4,7.12,2014-09-26,2014-09-27,Late,28.48
PUR001406,2014-09-20,ST144,SUP014,TEC-AC-10002800,4,31.82,2014-09-24,2014-09-23,Early,127.28
PUR001407,2014-09-20,ST124,SUP015,OFF-BI-10002215,20,4.01,2014-09-27,2014-10-01,Late,80.19999999999999
PUR001408,2014-09-20,ST538,SUP015,OFF-PA-10001461,20,3.79,2014-09-25,2014-09-27,Late,75.8
PUR001409,2014-09-20,ST321,SUP002,OFF-AR-10001955,4,13.16,2014-09-25,2014-09-30,Late,52.64
PUR001410,2014-09-20,ST242,SUP013,OFF-AR-10004062,20,8.23,2014-09-26,2014-09-26,On Time,164.60000000000002
PUR001411,2014-09-20,ST282,SUP004,OFF-LA-10002312,6,6.82,2014-09-26,2014-09-28,Late,40.92
PUR001412,2014-09-20,ST503,SUP001,FUR-TA-10001520,10,63.54,2014-09-27,2014-09-28,Late,635.4
PUR001413,2014-09-20,ST487,SUP007,FUR-FU-10001488,5,81.67,2014-09-24,2014-09-25,Late,408.35
PUR001414,2014-09-20,ST377,SUP012,FUR-FU-10000073,6,5.02,2014-09-25,2014-09-24,Early,30.119999999999997
PUR001415,2014-09-20,ST056,SUP011,FUR-FU-10003347,3,9.25,2014-09-24,2014-09-25,Late,27.75
PUR001416,2014-09-20,ST372,SUP011,OFF-PA-10004983,19,3.29,2014-09-23,2014-09-26,Late,62.51
PUR001417,2014-09-20,ST009,SUP007,OFF-AP-10002892,9,17.24,2014-09-26,2014-09-27,Late,155.16
PUR001418,2014-09-20,ST242,SUP014,FUR-FU-10001940,11,4.09,2014-09-25,2014-09-25,On Time,44.989999999999995
PUR001419,2014-09-20,ST325,SUP011,OFF-ST-10000321,7,8.2,2014-09-26,2014-10-01,Late,57.39999999999999
PUR001420,2014-09-20,ST504,SUP002,FUR-FU-10000010,3,3.27,2014-09-26,2014-09-30,Late,9.81
PUR001421,2014-09-20,ST433,SUP006,OFF-BI-10001758,15,3.07,2014-09-23,2014-09-28,Late,46.05
PUR001422,2014-09-20,ST068,SUP009,OFF-AP-10002534,7,220.55,2014-09-25,2014-09-27,Late,1543.8500000000001
PUR001423,2014-09-20,ST029,SUP008,OFF-ST-10002289,19,31.63,2014-09-23,2014-09-27,Late,600.97
PUR001424,2014-09-20,ST140,SUP013,OFF-ST-10000532,7,29.22,2014-09-23,2014-09-25,Late,204.54
PUR001425,2014-09-20,ST590,SUP006,OFF-LA-10003498,8,7.59,2014-09-23,2014-09-22,Early,60.72
PUR001426,2014-09-20,ST134,SUP012,OFF-ST-10000760,7,9.43,2014-09-27,2014-10-01,Late,66.00999999999999
PUR001427,2014-09-20,ST463,SUP006,OFF-BI-10002003,15,2.23,2014-09-26,2014-10-01,Late,33.45
PUR001428,2014-09-20,ST608,SUP011,OFF-SU-10003567,6,8.87,2014-09-25,2014-09-30,Late,53.22
PUR001429,2014-09-20,ST377,SUP007,OFF-PA-10001934,11,3.11,2014-09-24,2014-09-26,Late,34.21
PUR001430,2014-09-20,ST585,SUP015,FUR-FU-10000965,14,33.37,2014-09-24,2014-09-23,Early,467.17999999999995
PUR001431,2014-09-20,ST627,SUP011,OFF-PA-10001357,2,27.02,2014-09-24,2014-09-23,Early,54.04
PUR001432,2014-09-20,ST173,SUP012,TEC-PH-10001578,16,270.16,2014-09-23,2014-09-25,Late,4322.56
PUR001433,2014-09-20,ST092,SUP003,OFF-AP-10000696,15,9.86,2014-09-25,2014-09-25,On Time,147.89999999999998
PUR001434,2014-09-20,ST539,SUP012,OFF-AR-10001988,20,3.93,2014-09-26,2014-10-01,Late,78.60000000000001
PUR001435,2014-09-20,ST122,SUP008,FUR-CH-10004063,16,216.34,2014-09-24,2014-09-28,Late,3461.44
PUR001436,2014-09-20,ST273,SUP014,OFF-LA-10003077,8,3.63,2014-09-25,2014-09-29,Late,29.04
PUR001437,2014-09-20,ST212,SUP007,FUR-CH-10001854,17,260.45,2014-09-27,2014-09-27,On Time,4427.65
PUR001438,2014-09-20,ST429,SUP004,OFF-ST-10001780,11,514.72,2014-09-24,2014-09-26,Late,5661.92
PUR001439,2014-09-20,ST242,SUP005,FUR-CH-10004698,6,52.81,2014-09-27,2014-09-29,Late,316.86
PUR001440,2014-09-20,ST470,SUP011,OFF-FA-10002280,9,2.53,2014-09-23,2014-09-22,Early,22.77
PUR001441,2014-10-05,ST408,SUP006,OFF-BI-10004099,17,3.56,2014-10-09,2014-10-13,Late,60.52
PUR001442,2014-10-05,ST612,SUP012,FUR-BO-10003034,14,114.61,2014-10-10,2014-10-09,Early,1604.54
PUR001443,2014-10-05,ST341,SUP001,FUR-CH-10000309,5,320.49,2014-10-09,2014-10-11,Late,1602.45
PUR001444,2014-10-05,ST613,SUP011,OFF-LA-10001613,13,1.61,2014-10-08,2014-10-07,Early,20.93
PUR001445,2014-10-05,ST310,SUP007,OFF-BI-10003314,10,2.46,2014-10-11,2014-10-15,Late,24.6
PUR001446,2014-10-05,ST573,SUP015,TEC-PH-10002447,13,135.5,2014-10-08,2014-10-11,Late,1761.5
PUR001447,2014-10-05,ST505,SUP009,OFF-PA-10000295,7,3.21,2014-10-10,2014-10-12,Late,22.47
PUR001448,2014-10-05,ST544,SUP012,OFF-PA-10000327,6,2.16,2014-10-11,2014-10-11,On Time,12.96
PUR001449,2014-10-05,ST131,SUP001,OFF-BI-10002133,10,20.16,2014-10-11,2014-10-16,Late,201.6
PUR001450,2014-10-05,ST441,SUP015,OFF-AR-10000462,10,0.96,2014-10-10,2014-10-11,Late,9.6
PUR001451,2014-10-05,ST169,SUP007,TEC-PH-10000011,10,10.43,2014-10-10,2014-10-14,Late,104.3
PUR001452,2014-10-05,ST570,SUP003,FUR-CH-10000225,17,80.99,2014-10-11,2014-10-10,Early,1376.83
PUR001453,2014-10-05,ST188,SUP004,OFF-AR-10000034,8,2.4,2014-10-08,2014-10-10,Late,19.2
PUR001454,2014-10-05,ST447,SUP008,OFF-ST-10003805,10,147.29,2014-10-08,2014-10-10,Late,1472.8999999999999
PUR001455,2014-10-05,ST575,SUP012,OFF-BI-10002735,3,17.97,2014-10-11,2014-10-13,Late,53.91
PUR001456,2014-10-05,ST152,SUP012,OFF-AR-10001573,17,1.53,2014-10-08,2014-10-09,Late,26.01
PUR001457,2014-10-05,ST185,SUP005,FUR-BO-10000780,4,158.82,2014-10-09,2014-10-13,Late,635.28
PUR001458,2014-10-05,ST600,SUP010,OFF-PA-10003656,18,15.16,2014-10-09,2014-10-12,Late,272.88
PUR001459,2014-10-05,ST185,SUP010,TEC-PH-10001128,2,108.55,2014-10-11,2014-10-10,Early,217.1
PUR001460,2014-10-05,ST097,SUP011,OFF-AR-10000614,9,2.78,2014-10-10,2014-10-09,Early,25.02
PUR001461,2014-10-05,ST125,SUP011,OFF-BI-10002609,11,1.67,2014-10-11,2014-10-12,Late,18.369999999999997
PUR001462,2014-10-05,ST332,SUP002,OFF-AR-10000369,20,1.12,2014-10-09,2014-10-08,Early,22.400000000000002
PUR001463,2014-10-05,ST492,SUP012,TEC-MA-10002109,4,99.69,2014-10-11,2014-10-15,Late,398.76
PUR001464,2014-10-05,ST338,SUP001,OFF-FA-10000490,10,0.67,2014-10-08,2014-10-12,Late,6.7
PUR001465,2014-10-05,ST583,SUP012,OFF-PA-10004438,16,6.28,2014-10-09,2014-10-09,On Time,100.48
PUR001466,2014-10-05,ST331,SUP005,TEC-PH-10004094,3,124.05,2014-10-08,2014-10-12,Late,372.15
PUR001467,2014-10-05,ST391,SUP010,TEC-PH-10004100,4,13.07,2014-10-08,2014-10-10,Late,52.28
PUR001468,2014-10-05,ST409,SUP013,OFF-BI-10003982,10,10.3,2014-10-08,2014-10-07,Early,103.0
PUR001469,2014-10-05,ST413,SUP013,OFF-PA-10002195,8,2.75,2014-10-10,2014-10-14,Late,22.0
PUR001470,2014-10-05,ST443,SUP008,TEC-AC-10004510,6,13.61,2014-10-10,2014-10-14,Late,81.66
PUR001471,2014-10-05,ST377,SUP002,OFF-AP-10003842,6,22.28,2014-10-12,2014-10-12,On Time,133.68
PUR001472,2014-10-05,ST488,SUP007,TEC-CO-10004202,17,192.87,2014-10-10,2014-10-13,Late,3278.79
PUR001473,2014-10-05,ST378,SUP007,TEC-AC-10000927,15,24.78,2014-10-12,2014-10-12,On Time,371.70000000000005
PUR001474,2014-10-05,ST042,SUP002,FUR-BO-10004015,15,96.04,2014-10-12,2014-10-13,Late,1440.6000000000001
PUR001475,2014-10-05,ST159,SUP011,OFF-AR-10004956,16,4.1,2014-10-11,2014-10-14,Late,65.6
PUR001476,2014-10-05,ST448,SUP008,OFF-AP-10000275,18,216.6,2014-10-08,2014-10-13,Late,3898.7999999999997
PUR001477,2014-10-05,ST308,SUP003,OFF-AR-10004582,17,0.87,2014-10-09,2014-10-12,Late,14.79
PUR001478,2014-10-05,ST565,SUP001,OFF-BI-10004224,15,35.49,2014-10-08,2014-10-07,Early,532.35
PUR001479,2014-10-05,ST423,SUP007,FUR-TA-10004619,18,102.77,2014-10-08,2014-10-10,Late,1849.86
PUR001480,2014-10-05,ST261,SUP006,OFF-ST-10003994,20,59.54,2014-10-12,2014-10-11,Early,1190.8
PUR001481,2014-10-05,ST474,SUP012,OFF-EN-10003286,18,3.96,2014-10-09,2014-10-14,Late,71.28
PUR001482,2014-10-05,ST086,SUP001,FUR-FU-10001591,7,7.56,2014-10-11,2014-10-15,Late,52.919999999999995
PUR001483,2014-10-05,ST466,SUP012,OFF-LA-10002945,11,3.28,2014-10-11,2014-10-14,Late,36.08
PUR001484,2014-10-05,ST192,SUP015,FUR-CH-10003833,10,50.19,2014-10-09,2014-10-09,On Time,501.9
PUR001485,2014-10-05,ST266,SUP010,OFF-ST-10000689,4,130.07,2014-10-08,2014-10-10,Late,520.28
PUR001486,2014-10-05,ST120,SUP007,OFF-AP-10000891,19,82.93,2014-10-08,2014-10-08,On Time,1575.67
PUR001487,2014-10-05,ST617,SUP007,FUR-BO-10002213,17,304.74,2014-10-11,2014-10-12,Late,5180.58
PUR001488,2014-10-05,ST405,SUP012,TEC-PH-10004348,13,26.87,2014-10-10,2014-10-09,Early,349.31
PUR001489,2014-10-05,ST115,SUP004,OFF-AR-10000390,6,2.07,2014-10-08,2014-10-12,Late,12.419999999999998
PUR001490,2014-10-05,ST493,SUP004,OFF-BI-10001031,8,3.03,2014-10-09,2014-10-13,Late,24.24
PUR001491,2014-10-05,ST552,SUP011,TEC-AC-10002006,9,10.89,2014-10-09,2014-10-08,Early,98.01
PUR001492,2014-10-05,ST486,SUP003,OFF-BI-10004654,11,4.88,2014-10-11,2014-10-10,Early,53.68
PUR001493,2014-10-05,ST456,SUP003,OFF-BI-10004728,5,2.43,2014-10-11,2014-10-13,Late,12.15
PUR001494,2014-10-05,ST249,SUP010,FUR-CH-10002880,2,117.34,2014-10-09,2014-10-10,Late,234.68
PUR001495,2014-10-05,ST053,SUP007,OFF-AR-10001374,20,4.7,2014-10-10,2014-10-09,Early,94.0
PUR001496,2014-10-05,ST443,SUP012,TEC-PH-10002538,5,27.62,2014-10-11,2014-10-16,Late,138.1
PUR001497,2014-10-05,ST568,SUP010,OFF-BI-10003712,17,2.62,2014-10-10,2014-10-09,Early,44.54
PUR001498,2014-10-05,ST606,SUP009,OFF-PA-10001954,17,12.09,2014-10-12,2014-10-16,Late,205.53
PUR001499,2014-10-05,ST541,SUP001,TEC-PH-10001459,17,294.13,2014-10-08,2014-10-10,Late,5000.21
PUR001500,2014-10-05,ST275,SUP002,TEC-AC-10004171,20,53.93,2014-10-11,2014-10-13,Late,1078.6
PUR001501,2014-10-05,ST356,SUP011,OFF-ST-10001526,5,88.95,2014-10-11,2014-10-15,Late,444.75
PUR001502,2014-10-05,ST197,SUP005,OFF-LA-10001045,15,1.27,2014-10-11,2014-10-12,Late,19.05
PUR001503,2014-10-05,ST602,SUP004,OFF-BI-10001900,16,3.0,2014-10-10,2014-10-13,Late,48.0
PUR001504,2014-10-05,ST400,SUP005,OFF-ST-10002957,16,4.89,2014-10-11,2014-10-16,Late,78.24
PUR001505,2014-10-05,ST166,SUP013,OFF-BI-10001543,13,19.82,2014-10-12,2014-10-12,On Time,257.66
PUR001506,2014-10-05,ST495,SUP002,FUR-FU-10003691,11,7.18,2014-10-09,2014-10-09,On Time,78.97999999999999
PUR001507,2014-10-05,ST104,SUP008,OFF-PA-10003797,8,3.14,2014-10-11,2014-10-13,Late,25.12
PUR001508,2014-10-05,ST049,SUP009,OFF-FA-10000053,11,1.75,2014-10-08,2014-10-09,Late,19.25
PUR001509,2014-10-05,ST179,SUP003,OFF-SU-10001574,10,2.48,2014-10-12,2014-10-11,Early,24.8
PUR001510,2014-10-05,ST233,SUP002,OFF-AR-10004078,4,3.96,2014-10-08,2014-10-11,Late,15.84
PUR001511,2014-10-05,ST364,SUP006,OFF-PA-10000380,9,4.16,2014-10-08,2014-10-13,Late,37.44
PUR001512,2014-10-05,ST528,SUP003,OFF-FA-10004395,19,4.27,2014-10-12,2014-10-16,Late,81.13
PUR001513,2014-10-05,ST449,SUP015,OFF-AP-10000124,5,6.24,2014-10-11,2014-10-16,Late,31.200000000000003
PUR001514,2014-10-05,ST626,SUP013,TEC-PH-10004241,5,354.75,2014-10-12,2014-10-17,Late,1773.75
PUR001515,2014-10-05,ST520,SUP001,OFF-ST-10000675,5,27.06,2014-10-08,2014-10-08,On Time,135.29999999999998
PUR001516,2014-10-05,ST371,SUP015,FUR-FU-10003247,5,20.96,2014-10-09,2014-10-13,Late,104.80000000000001
PUR001517,2014-10-05,ST519,SUP013,OFF-ST-10001558,11,14.38,2014-10-11,2014-10-15,Late,158.18
PUR001518,2014-10-05,ST343,SUP006,OFF-BI-10000301,5,3.01,2014-10-09,2014-10-08,Early,15.049999999999999
PUR001519,2014-10-05,ST007,SUP007,OFF-PA-10001293,8,3.33,2014-10-09,2014-10-14,Late,26.64
PUR001520,2014-10-05,ST176,SUP009,OFF-PA-10003848,17,3.26,2014-10-08,2014-10-09,Late,55.419999999999995
PUR001521,2014-10-20,ST370,SUP007,OFF-BI-10004519,13,95.22,2014-10-24,2014-10-24,On Time,1237.86
PUR001522,2014-10-20,ST142,SUP004,OFF-AR-10003183,18,2.3,2014-10-26,2014-10-28,Late,41.4
PUR001523,2014-10-20,ST529,SUP014,OFF-PA-10003441,15,3.64,2014-10-25,2014-10-24,Early,54.6
PUR001524,2014-10-20,ST530,SUP001,FUR-CH-10003396,16,63.66,2014-10-23,2014-10-22,Early,1018.56
PUR001525,2014-10-20,ST169,SUP013,FUR-TA-10004915,12,245.71,2014-10-26,2014-10-25,Early,2948.52
PUR001526,2014-10-20,ST155,SUP011,OFF-AP-10000358,14,9.69,2014-10-27,2014-10-26,Early,135.66
PUR001527,2014-10-20,ST412,SUP007,FUR-CH-10000785,18,146.59,2014-10-27,2014-11-01,Late,2638.62
PUR001528,2014-10-20,ST353,SUP006,OFF-BI-10001191,11,13.56,2014-10-23,2014-10-28,Late,149.16
PUR001529,2014-10-20,ST151,SUP010,OFF-BI-10003656,10,99.14,2014-10-26,2014-10-28,Late,991.4
PUR001530,2014-10-20,ST453,SUP010,OFF-LA-10000262,8,1.52,2014-10-25,2014-10-30,Late,12.16
PUR001531,2014-10-20,ST309,SUP015,TEC-PH-10001254,14,99.15,2014-10-23,2014-10-22,Early,1388.1000000000001
PUR001532,2014-10-20,ST130,SUP012,OFF-LA-10000452,19,1.58,2014-10-27,2014-10-30,Late,30.020000000000003
PUR001533,2014-10-20,ST566,SUP009,OFF-AR-10000380,11,25.06,2014-10-25,2014-10-28,Late,275.65999999999997
PUR001534,2014-10-20,ST024,SUP003,FUR-FU-10000305,12,62.69,2014-10-23,2014-10-28,Late,752.28
PUR001535,2014-10-20,ST312,SUP004,OFF-AR-10002255,19,2.08,2014-10-26,2014-10-29,Late,39.52
PUR001536,2014-10-20,ST382,SUP014,OFF-BI-10002949,5,3.37,2014-10-25,2014-10-29,Late,16.85
PUR001537,2014-10-20,ST128,SUP001,OFF-BI-10000822,18,2.72,2014-10-26,2014-10-27,Late,48.96
PUR001538,2014-10-20,ST348,SUP008,TEC-PH-10004908,20,62.31,2014-10-24,2014-10-29,Late,1246.2
PUR001539,2014-10-20,ST547,SUP015,OFF-PA-10004610,20,2.38,2014-10-27,2014-10-27,On Time,47.599999999999994
PUR001540,2014-10-20,ST587,SUP011,OFF-BI-10001196,13,11.39,2014-10-24,2014-10-28,Late,148.07
PUR001541,2014-10-20,ST108,SUP004,OFF-BI-10000174,14,3.03,2014-10-25,2014-10-28,Late,42.419999999999995
PUR001542,2014-10-20,ST370,SUP013,OFF-AR-10003759,20,0.94,2014-10-26,2014-10-25,Early,18.799999999999997
PUR001543,2014-10-20,ST422,SUP014,TEC-PH-10003215,6,15.92,2014-10-23,2014-10-22,Early,95.52
PUR001544,2014-10-20,ST488,SUP003,OFF-BI-10004140,3,2.43,2014-10-24,2014-10-26,Late,7.290000000000001
PUR001545,2014-10-20,ST413,SUP009,TEC-PH-10001817,4,254.51,2014-10-27,2014-10-30,Late,1018.04
PUR001546,2014-10-20,ST271,SUP014,OFF-ST-10000563,18,30.39,2014-10-27,2014-10-29,Late,547.02
PUR001547,2014-10-20,ST502,SUP012,OFF-ST-10002743,15,123.68,2014-10-26,2014-10-31,Late,1855.2
PUR001548,2014-10-20,ST497,SUP003,OFF-PA-10002254,7,13.23,2014-10-26,2014-10-26,On Time,92.61
PUR001549,2014-10-20,ST218,SUP002,FUR-FU-10002111,18,4.84,2014-10-26,2014-10-28,Late,87.12
